transaction_id,customer_id,amount,channel,decline_code,timestamp,retry_count_so_far,merchant_category,is_recurring,customer_txn_history_len,label,is_anomaly,hour_of_day,day_of_week,is_weekend,amount_log,time_since_last_failure_hours,amount_vs_customer_avg_ratio,customer_risk_tier,data_source
6ee311f0-68a5-42ff-9a47-324dec058fc5,fd43f345-66a4-476b-8d2a-7b1b34fd8c6d,2.69,card,GATEWAY_TIMEOUT,2026-08-28T21:28:07.568836+00:00,0,food,0,144,insufficient_funds,0,21,2,0,1.305626,147.03,0.0425,standard,kaggle:mlg-ulb/creditcardfraud
076c9e20-3945-4fe4-9c17-ce8b9fd2ece7,db0d33bb-cea8-4437-85ec-da862687fef0,303.71,netbanking,CONNECTION_RESET,2026-08-24T08:23:36.568859+00:00,1,food,0,2,gateway_timeout,0,8,2,0,5.719361,644.98,5.1324,standard,kaggle:mlg-ulb/creditcardfraud
a46c070d-17cc-4dc1-8fc9-12cfc9ebc4d2,41512ce9-07ed-43e5-a577-915563ba06f5,80.39,card,3DS_FAILED,2026-07-23T00:49:14.568882+00:00,0,travel,0,82,gateway_timeout,0,0,5,1,4.399252,449.02,0.7477,standard,kaggle:mlg-ulb/creditcardfraud
06d76ae6-cc7f-48cb-82bd-c5933d52e4b8,9d17cd9a-a16f-420c-817f-587c0256a082,7.2,wallet,GATEWAY_TIMEOUT,2026-08-05T15:44:59.568906+00:00,0,travel,0,160,insufficient_funds,0,15,2,0,2.104134,392.3,0.0572,standard,kaggle:mlg-ulb/creditcardfraud
2ada5e5b-f943-4f8e-8dbd-83ff4c31ddfa,9056b168-6406-4924-b12b-ff56a750414f,74.95,netbanking,INSUFFICIENT_FUNDS,2026-06-20T23:33:48.568931+00:00,2,ecommerce,1,13,gateway_timeout,0,23,0,0,4.330075,157.04,0.7115,standard,kaggle:mlg-ulb/creditcardfraud
09afea8f-8789-4c25-afdc-b1f52d67fd39,70650634-2246-4f79-8838-c312e560e5f6,25.06,card,AUTH_DECLINED,2026-06-26T19:48:17.568956+00:00,0,ecommerce,0,110,gateway_timeout,0,19,2,0,3.260402,249.16,0.2684,standard,kaggle:mlg-ulb/creditcardfraud
85d4f0bd-4571-40ef-98f7-df8e00c37b92,193a666b-0968-4ced-840d-55bb7fe68192,93.7,upi,CONNECTION_RESET,2026-06-12T02:55:10.568983+00:00,0,ecommerce,0,19,gateway_timeout,0,2,4,0,4.550714,489.06,0.9851,standard,kaggle:mlg-ulb/creditcardfraud
b1791b75-77f3-4f81-9fc5-b04551ef2c35,7a644a86-eacf-4146-affe-f72c78bab720,26.95,netbanking,GATEWAY_TIMEOUT,2026-08-28T03:16:26.569008+00:00,2,food,1,78,gateway_timeout,0,3,1,0,3.330417,146.11,0.333,standard,kaggle:mlg-ulb/creditcardfraud
361ac345-6be7-4fb5-ad00-efd3c94bdbf0,a4ce22ae-b258-48d9-b005-1d153350671f,56.97,card,3DS_FAILED,2026-08-03T12:22:39.569033+00:00,1,ecommerce,0,175,gateway_timeout,0,12,5,1,4.059926,44.69,0.6705,standard,kaggle:mlg-ulb/creditcardfraud
ff90715f-d120-4de8-8542-09bbd9a11e85,91fc12fd-362f-4380-9afb-e064259b6acc,28.0,card,3DS_FAILED,2026-06-26T00:45:55.569059+00:00,0,ecommerce,0,168,gateway_timeout,0,0,5,1,3.367296,229.01,0.6667,standard,kaggle:mlg-ulb/creditcardfraud
0505617c-d9b2-407d-b4f6-cc2cf27a4cd7,9edad068-6b40-4fdf-858d-972e241cd029,698.54,netbanking,LOW_BALANCE,2026-06-04T01:02:01.569084+00:00,3,ecommerce,0,191,gateway_timeout,0,1,5,1,6.550423,119.78,6.8567,standard,kaggle:mlg-ulb/creditcardfraud
f30652e3-8b81-4383-97ab-5ecc6ff2789f,2cc0fe41-4829-44db-acca-eab9eafc393c,29.95,card,3DS_FAILED,2026-07-16T19:40:44.569110+00:00,1,ecommerce,0,79,gateway_timeout,0,19,1,0,3.432373,258.65,0.5332,standard,kaggle:mlg-ulb/creditcardfraud
bf034952-08ec-4646-b261-d3e567a4b922,75c13a9b-a888-41e6-8a0c-cb8f9b7b2bee,38.0,wallet,AUTH_DECLINED,2026-08-11T04:29:42.569136+00:00,0,insurance,0,46,gateway_timeout,0,4,0,0,3.663562,122.28,0.6807,standard,kaggle:mlg-ulb/creditcardfraud
642c6411-e1e5-4093-bf0a-de6ae510f84e,776a84fe-f841-4c36-a1bf-765ec5e2eac7,19.2,netbanking,LOW_BALANCE,2026-07-27T20:19:37.569163+00:00,2,utilities,0,194,insufficient_funds,0,20,3,0,3.005683,641.64,0.1547,standard,kaggle:mlg-ulb/creditcardfraud
3d4ed2fa-becd-4869-8128-cea9d28d9534,8a7ee290-efca-442a-967a-fe8be6d4f189,16.23,upi,AUTH_DECLINED,2026-07-09T16:59:59.569188+00:00,1,food,1,200,insufficient_funds,0,16,3,0,2.846652,291.14,0.2761,standard,kaggle:mlg-ulb/creditcardfraud
5f9b1dfd-c789-4877-b843-ebdfe288b1cc,d014f5c5-d2ad-42d7-a2e4-ede92a8eab7d,1.29,wallet,GATEWAY_TIMEOUT,2026-08-19T19:18:51.569214+00:00,1,ecommerce,0,20,insufficient_funds,0,19,6,1,0.828552,657.3,0.0152,standard,kaggle:mlg-ulb/creditcardfraud
0d40d99e-6d38-4c77-a9bf-2f8267850721,c8a195d9-fb72-4332-9772-9c031f901ed7,132.98,upi,3DS_FAILED,2026-06-15T01:47:00.569239+00:00,4,utilities,0,135,gateway_timeout,0,1,3,0,4.897691,519.89,1.7772,standard,kaggle:mlg-ulb/creditcardfraud
ef790091-63b2-4450-a38c-437a0d23bd23,0339d472-a59a-4b2d-8a04-e59b79774f27,19.74,card,LOW_BALANCE,2026-07-21T07:25:35.569266+00:00,0,utilities,1,61,insufficient_funds,0,7,6,1,3.032064,163.0,0.1342,standard,kaggle:mlg-ulb/creditcardfraud
da2d1aed-cff5-4c7a-a132-8fc12b0e079b,608bb8c0-aef3-42e4-90eb-b22918ee4cbb,8.98,netbanking,AUTH_DECLINED,2026-07-20T00:19:43.569289+00:00,2,ecommerce,0,133,insufficient_funds,0,0,3,0,2.300583,388.76,0.102,standard,kaggle:mlg-ulb/creditcardfraud
6cdcdc7a-ca30-4331-81fd-26a4630fb384,43822f63-d56c-4eed-a5e6-aeff1d72321a,86.12,wallet,GATEWAY_TIMEOUT,2026-07-10T00:38:30.569312+00:00,0,travel,0,26,gateway_timeout,0,0,0,0,4.467286,405.18,1.3139,standard,kaggle:mlg-ulb/creditcardfraud
89cc0c23-338c-4f5d-ba21-5b3d650775ca,a0eef228-81cc-4ec3-a7f8-2fb009a77720,1.0,netbanking,AUTH_DECLINED,2026-06-24T05:20:45.569335+00:00,1,retail,0,23,insufficient_funds,0,5,0,0,0.693147,248.36,0.0068,standard,kaggle:mlg-ulb/creditcardfraud
f28ecaac-cc8d-4d53-8044-480524b18e43,d2232884-d87f-496a-b049-67769469c75a,196.0,netbanking,3DS_FAILED,2026-06-23T03:42:55.569358+00:00,3,ecommerce,0,26,gateway_timeout,0,3,1,0,5.283204,112.86,3.785,standard,kaggle:mlg-ulb/creditcardfraud
2a5b96df-42fa-48ea-abbd-44771dd33b44,91fc12fd-362f-4380-9afb-e064259b6acc,3.58,card,GATEWAY_TIMEOUT,2026-08-04T03:32:09.569380+00:00,2,ecommerce,1,200,insufficient_funds,0,3,5,1,1.521699,479.58,0.0861,standard,kaggle:mlg-ulb/creditcardfraud
00899931-b83c-4686-8d75-b6ed3582adda,eecd646e-05ac-4410-ab8b-1dce15ef4438,49.2,upi,INSUFFICIENT_FUNDS,2026-08-11T11:52:18.569404+00:00,0,ecommerce,0,21,gateway_timeout,0,11,3,0,3.916015,36.33,0.2221,standard,kaggle:mlg-ulb/creditcardfraud
d34c6cf4-8a04-4fc1-9884-2e440d20c4b8,7e4651bd-25ff-439b-aeb4-ca8662a42958,9.79,wallet,CONNECTION_RESET,2026-08-15T23:26:58.569431+00:00,1,food,0,27,insufficient_funds,0,23,0,0,2.37862,44.23,0.085,standard,kaggle:mlg-ulb/creditcardfraud
44a72095-0316-4dd8-86ea-1a6e7a7b3452,f9c0decf-d13e-4171-8b3d-43c48cbee824,4.99,card,LOW_BALANCE,2026-08-06T04:44:37.569456+00:00,1,gaming,0,88,insufficient_funds,0,4,4,0,1.790091,345.16,0.076,standard,kaggle:mlg-ulb/creditcardfraud
fa8f2d65-185b-4b00-9564-ee3adf41a933,9a32cb18-907f-4ed6-9aaf-a521be70fab8,113.85,card,3DS_FAILED,2026-08-11T03:16:56.569482+00:00,3,food,0,73,gateway_timeout,0,3,3,0,4.743627,73.37,0.5772,standard,kaggle:mlg-ulb/creditcardfraud
084b6ce6-e822-4608-9a30-8de6383c466b,9f88790a-ed99-4425-865e-6bdb59bb6618,143.8,card,LOW_BALANCE,2026-08-03T06:39:41.569508+00:00,1,travel,0,65,gateway_timeout,0,6,2,0,4.975353,509.85,2.5191,standard,kaggle:mlg-ulb/creditcardfraud
fd2444fd-7f49-4b52-bc0c-34996dbf6da3,64428063-6f25-4571-8cd2-3ff168d07671,14.99,card,AUTH_DECLINED,2026-06-22T17:14:47.569534+00:00,2,ecommerce,0,67,insufficient_funds,0,17,6,1,2.771964,35.19,0.1363,standard,kaggle:mlg-ulb/creditcardfraud
7efd1216-05c0-4768-8d00-2ec3383271f3,e8882b4d-7041-4b5b-95cb-fd751687433b,50.0,netbanking,3DS_FAILED,2026-08-12T00:27:39.569560+00:00,2,food,0,165,gateway_timeout,0,0,4,0,3.931826,667.18,0.3019,standard,kaggle:mlg-ulb/creditcardfraud
cc5c7bf5-0eef-46d4-a8fe-d2920b1cfa1e,302a06f3-7659-44a2-a9df-dd56433d97a0,0.89,card,INSUFFICIENT_FUNDS,2026-07-31T06:19:55.569586+00:00,1,travel,0,93,insufficient_funds,0,6,1,0,0.636577,648.13,0.0155,standard,kaggle:mlg-ulb/creditcardfraud
98b59722-d3d1-4a72-9297-06c8e8ad3bb8,32da1865-e9d0-4d75-85b1-35fbdd30ecff,0.76,card,3DS_FAILED,2026-08-14T01:31:03.569611+00:00,0,food,0,121,insufficient_funds,0,1,6,1,0.565314,486.87,0.0128,standard,kaggle:mlg-ulb/creditcardfraud
93f63736-ccf5-41e7-b228-b6e6c15b5130,3ec29265-e598-477f-9db1-83d4b03dd191,0.88,card,CONNECTION_RESET,2026-08-25T02:33:34.569636+00:00,0,gaming,0,131,insufficient_funds,0,2,5,1,0.631272,231.38,0.0098,standard,kaggle:mlg-ulb/creditcardfraud
edd5261b-6dac-4e3c-bab6-c17d4dd26cdf,4accf9a8-17b9-4d9f-97df-aadc0824d76e,3.9,upi,CONNECTION_RESET,2026-08-06T07:01:55.569661+00:00,3,travel,1,58,insufficient_funds,0,7,4,0,1.589235,360.77,0.0374,standard,kaggle:mlg-ulb/creditcardfraud
5c84727b-a9e9-4517-a944-339857392498,87cb2c62-d239-45ea-b4f2-e846cb0ff570,922.02,card,INSUFFICIENT_FUNDS,2026-06-28T00:19:00.569684+00:00,1,travel,0,95,gateway_timeout,0,0,3,0,6.827651,6.4,8.1664,standard,kaggle:mlg-ulb/creditcardfraud
ccc055f0-776e-4812-968b-9f2b73ec169f,e431f84e-5faa-4dd0-93f2-fdb8a7c348a2,264.99,netbanking,AUTH_DECLINED,2026-08-21T19:33:44.569707+00:00,1,travel,0,178,gateway_timeout,0,19,4,0,5.583459,31.93,2.6707,standard,kaggle:mlg-ulb/creditcardfraud
38a59951-41f5-4e6c-9771-fcca560b4d20,9a45602f-4472-484b-a80b-4a829eca70d4,10.0,wallet,LOW_BALANCE,2026-07-04T17:49:36.569730+00:00,0,food,1,194,insufficient_funds,0,17,5,1,2.397895,345.78,0.1926,standard,kaggle:mlg-ulb/creditcardfraud
909356ba-a34d-4e4b-8b97-ddf091419e8a,75c13a9b-a888-41e6-8a0c-cb8f9b7b2bee,22.19,card,LOW_BALANCE,2026-07-07T08:44:54.569753+00:00,2,utilities,1,38,gateway_timeout,0,8,0,0,3.143721,249.71,0.4007,standard,kaggle:mlg-ulb/creditcardfraud
0f5a65d0-c8b8-4a98-beed-6fbaf342fd2a,449908e6-d1a5-4fa6-bb03-0640f8956d8f,253.2,upi,LOW_BALANCE,2026-06-14T15:09:55.569778+00:00,2,ecommerce,0,92,auth_3ds_failure,0,15,5,1,5.538121,355.39,5.3594,standard,kaggle:mlg-ulb/creditcardfraud
6c5672f1-8948-4205-a412-8b4a37c75b6c,3f1cb94a-3c2b-4886-9616-83bf82e3dfc4,0.69,card,INSUFFICIENT_FUNDS,2026-06-19T02:18:21.569802+00:00,0,utilities,0,189,insufficient_funds,0,2,0,0,0.524729,387.01,0.0091,standard,kaggle:mlg-ulb/creditcardfraud
53dc85a1-3594-4884-bc25-b99dc5c5c811,e1a785fc-1d7f-45e8-a746-56647a48bacb,143.95,card,3DS_FAILED,2026-06-18T06:13:48.569824+00:00,1,travel,1,112,auth_3ds_failure,0,6,3,0,4.976389,534.56,1.8534,standard,kaggle:mlg-ulb/creditcardfraud
e5cf27a7-299d-4300-95ae-c3a15ca3e871,c77c9d44-35ae-4447-a465-9d8af1d1d328,264.8,card,3DS_FAILED,2026-06-27T04:30:55.569848+00:00,1,ecommerce,0,111,gateway_timeout,0,4,4,0,5.582744,628.06,4.8705,standard,kaggle:mlg-ulb/creditcardfraud
816e3f0c-634b-4ac0-b5f5-fc16ade1225f,ee92944d-db10-4737-a8aa-cbf66f98e047,1.0,upi,CONNECTION_RESET,2026-06-12T19:47:28.569872+00:00,1,ecommerce,0,25,insufficient_funds,0,19,0,0,0.693147,595.84,0.0109,standard,kaggle:mlg-ulb/creditcardfraud
016dbdd4-4ae3-47e7-8666-d4312833ace9,3f48b877-7da1-42a4-bda5-2da5c2956495,7.6,netbanking,GATEWAY_TIMEOUT,2026-07-04T17:21:54.569895+00:00,1,utilities,1,113,insufficient_funds,0,17,6,1,2.151762,46.79,0.0812,standard,kaggle:mlg-ulb/creditcardfraud
a503985b-3332-45f2-a966-f4ed3cf05dec,15c3b645-fe80-45a3-a6fb-f1e9fcaa90dc,368.0,upi,AUTH_DECLINED,2026-06-04T02:21:37.569918+00:00,0,retail,0,93,gateway_timeout,0,2,5,1,5.910797,196.01,3.8964,standard,kaggle:mlg-ulb/creditcardfraud
affee9a4-3269-46e8-b7bd-d261914b31b6,9a45602f-4472-484b-a80b-4a829eca70d4,9.99,upi,3DS_FAILED,2026-06-07T23:13:07.569946+00:00,2,food,0,166,insufficient_funds,0,23,5,1,2.396986,486.48,0.1964,standard,kaggle:mlg-ulb/creditcardfraud
41f2998a-3c60-4e1f-abed-f0b1c55dc5f7,91fc12fd-362f-4380-9afb-e064259b6acc,4.49,netbanking,AUTH_DECLINED,2026-07-20T00:43:04.569969+00:00,0,utilities,1,140,insufficient_funds,0,0,2,0,1.702928,630.61,0.1107,standard,kaggle:mlg-ulb/creditcardfraud
1c5d85c1-9ce0-4638-be3e-4c72c967a98f,8206861d-36da-4644-b782-267a5a0ee843,0.77,upi,UNUSUAL_PATTERN,2026-07-18T02:46:05.569993+00:00,0,food,0,35,fraud_flag,1,2,1,0,0.57098,215.29,0.0173,suspicious,kaggle:mlg-ulb/creditcardfraud
5cb21ec9-d2af-48eb-8555-bc35ae011180,1b0e03df-c301-4e19-ac2e-cff2329219c7,159.08,upi,INSUFFICIENT_FUNDS,2026-07-04T03:17:44.570022+00:00,0,gaming,0,5,gateway_timeout,0,3,3,0,5.075674,661.85,1.926,standard,kaggle:mlg-ulb/creditcardfraud
b1d9a80a-0eaa-4b2c-9049-2d7ab9695857,2a37b7f5-93db-4df5-b1d8-8f5cb2de9e0c,101.42,upi,INSUFFICIENT_FUNDS,2026-06-14T04:47:16.570045+00:00,0,travel,0,187,auth_3ds_failure,0,4,2,0,4.629082,559.27,1.3566,standard,kaggle:mlg-ulb/creditcardfraud
e726fed4-1728-4be7-adea-b3bff4402fe1,c6c70da3-3bcd-423f-9f7e-0d359c316317,269.0,netbanking,3DS_FAILED,2026-07-17T23:01:46.570069+00:00,0,food,0,9,gateway_timeout,0,23,0,0,5.598422,20.84,3.287,standard,kaggle:mlg-ulb/creditcardfraud
f52bd56e-4b59-450b-9d5d-a11c99ed34c2,2c01e018-3f92-4ab5-af25-34f9339f2499,63.42,netbanking,CONNECTION_RESET,2026-06-03T02:47:32.570093+00:00,1,ecommerce,0,46,gateway_timeout,0,2,3,0,4.165424,249.56,0.356,standard,kaggle:mlg-ulb/creditcardfraud
6b7c99b3-0a22-4c9f-8586-fabc5ea5bbec,e5004f8a-8a24-48f9-9d01-39a47a1d70c9,7.38,upi,3DS_FAILED,2026-06-25T09:51:28.570116+00:00,1,ecommerce,0,76,insufficient_funds,0,9,3,0,2.125848,596.53,0.0849,standard,kaggle:mlg-ulb/creditcardfraud
7e3928a4-44ad-4927-be80-ffb2f3147968,8f444744-8b9e-4a8c-9a63-1b219f5fc51c,9.42,card,LOW_BALANCE,2026-06-26T20:08:49.570139+00:00,0,ecommerce,1,183,insufficient_funds,0,20,6,1,2.343727,177.89,0.1575,standard,kaggle:mlg-ulb/creditcardfraud
3ac10d6f-5c82-401f-a953-925a0b54f555,7b796854-45af-482e-a033-86573e9da916,33.0,wallet,AUTH_DECLINED,2026-07-25T05:21:21.570164+00:00,1,food,1,52,gateway_timeout,0,5,5,1,3.526361,621.33,0.3528,standard,kaggle:mlg-ulb/creditcardfraud
62774efa-e1ba-4f99-a7a6-de96d199c63b,097d31a8-0986-471f-95bd-c80d8d924d61,2.0,card,GATEWAY_TIMEOUT,2026-05-31T02:11:17.570195+00:00,0,ecommerce,0,62,insufficient_funds,0,2,1,0,1.098612,686.69,0.012,standard,kaggle:mlg-ulb/creditcardfraud
a069fb42-201a-47b3-a99c-da224268c7d5,d600c151-57f7-4260-b8d5-456c8977b21b,1.51,wallet,AUTH_DECLINED,2026-06-13T05:52:22.570226+00:00,1,food,1,39,insufficient_funds,0,5,2,0,0.920283,409.07,0.0255,standard,kaggle:mlg-ulb/creditcardfraud
65db1d45-3d15-43ee-ae73-3550f96c62a3,9a45602f-4472-484b-a80b-4a829eca70d4,4.71,netbanking,3DS_FAILED,2026-06-02T20:16:24.570251+00:00,2,food,1,152,insufficient_funds,0,20,5,1,1.742219,372.3,0.0944,standard,kaggle:mlg-ulb/creditcardfraud
beb7cfab-8f72-4f33-b1da-0fb26153e461,5fa2a652-ddfc-4b6a-93af-21a37d4e6ca0,59.99,netbanking,3DS_FAILED,2026-07-16T09:37:56.570279+00:00,1,ecommerce,0,192,auth_3ds_failure,0,9,0,0,4.11071,69.09,0.6188,standard,kaggle:mlg-ulb/creditcardfraud
508b49c4-bfe2-4b41-873e-3b6cd6204cd7,945033f6-74ba-4d44-901b-de0e0d4180fd,51.0,upi,3DS_FAILED,2026-06-28T07:01:43.570308+00:00,1,food,0,79,gateway_timeout,0,7,6,1,3.951244,398.21,0.953,standard,kaggle:mlg-ulb/creditcardfraud
256b2dde-b7ed-442f-9de8-5fe1f814bd61,4c4f2953-1ac8-420e-ba5d-43295019bca7,2.25,card,CONNECTION_RESET,2026-07-31T19:54:50.570332+00:00,2,travel,1,98,insufficient_funds,0,19,6,1,1.178655,509.27,0.0273,standard,kaggle:mlg-ulb/creditcardfraud
6b3ba481-5689-43e4-941e-e33594a17925,3bbe5ae1-b872-4ac7-8edb-4b12b68667f3,88.8,upi,3DS_FAILED,2026-07-31T21:51:42.570355+00:00,1,gaming,0,82,gateway_timeout,0,21,1,0,4.497585,123.97,0.772,standard,kaggle:mlg-ulb/creditcardfraud
1ba2389f-c8ac-40ff-9d93-c39fc3e764db,6c2ffc84-fdf4-4ab9-b5e9-1ceaffd02100,85.38,card,AUTH_DECLINED,2026-07-19T03:00:48.570381+00:00,0,retail,0,148,gateway_timeout,0,3,0,0,4.458756,556.45,1.4428,standard,kaggle:mlg-ulb/creditcardfraud
776325e4-8570-4ce1-bff4-ac18d591d281,44f7c258-ebd2-4517-997d-c57c81f66fff,11.5,netbanking,INSUFFICIENT_FUNDS,2026-07-23T00:05:28.570408+00:00,2,ecommerce,0,25,insufficient_funds,0,0,1,0,2.525729,91.46,0.1495,standard,kaggle:mlg-ulb/creditcardfraud
5a3a2e1c-8d2e-43a0-9c6d-b6bba951304a,73f9806c-ef6f-4dab-aa80-17411aa4fd25,35.24,card,LOW_BALANCE,2026-07-07T20:21:39.570433+00:00,0,utilities,0,4,insufficient_funds,0,20,6,1,3.590163,79.33,0.5149,standard,kaggle:mlg-ulb/creditcardfraud
dfa3c1cf-d71c-47a1-9445-c4628f7a74eb,82bd608a-0df5-4eeb-8511-a7029dea6dcc,79.0,upi,AUTH_DECLINED,2026-06-17T17:52:56.570460+00:00,3,travel,0,119,gateway_timeout,0,17,3,0,4.382027,631.06,0.6366,standard,kaggle:mlg-ulb/creditcardfraud
9434d99b-1c4c-429f-8856-5d2db30b151c,64428063-6f25-4571-8cd2-3ff168d07671,1.0,wallet,AUTH_DECLINED,2026-08-12T18:45:11.570486+00:00,0,food,1,196,insufficient_funds,0,18,6,1,0.693147,671.53,0.0093,standard,kaggle:mlg-ulb/creditcardfraud
7a042f08-d067-4d0a-a38e-039b8cbd54da,01a82356-42de-4b63-9ad8-fe06afd6a146,764.47,upi,LOW_BALANCE,2026-08-09T17:04:20.570512+00:00,0,travel,0,183,auth_3ds_failure,0,17,4,0,6.64049,359.6,6.8017,standard,kaggle:mlg-ulb/creditcardfraud
383a22f6-929e-4318-92c6-e8cc1c7780ad,716e4e8e-0c3d-4c0e-acbb-ea5068b8920d,150.0,card,AUTH_DECLINED,2026-06-18T04:14:46.570537+00:00,1,food,0,36,gateway_timeout,0,4,4,0,5.01728,35.53,2.6312,standard,kaggle:mlg-ulb/creditcardfraud
39f9a397-78ed-41f2-b752-1274655ca455,d014f5c5-d2ad-42d7-a2e4-ede92a8eab7d,11.79,netbanking,CONNECTION_RESET,2026-08-18T22:09:36.570563+00:00,0,ecommerce,1,92,insufficient_funds,0,22,0,0,2.548664,550.11,0.1416,standard,kaggle:mlg-ulb/creditcardfraud
f3152997-d7dd-401e-9b32-06f696dc9c2c,150b7812-8624-479a-ad5d-2b5c74178db9,218.0,card,GATEWAY_TIMEOUT,2026-07-01T19:46:08.570588+00:00,0,food,1,45,gateway_timeout,0,19,6,1,5.389072,177.11,2.1012,standard,kaggle:mlg-ulb/creditcardfraud
3b77d58a-8ce5-48b4-b7bb-217657b1def2,776a84fe-f841-4c36-a1bf-765ec5e2eac7,11.5,netbanking,GATEWAY_TIMEOUT,2026-07-26T03:37:10.570615+00:00,3,retail,0,163,insufficient_funds,0,3,5,1,2.525729,117.99,0.0946,standard,kaggle:mlg-ulb/creditcardfraud
163e20bb-2540-45d6-bc61-7daaab40c085,7e4651bd-25ff-439b-aeb4-ca8662a42958,9.99,upi,LOW_BALANCE,2026-07-06T07:58:08.570640+00:00,0,ecommerce,1,85,insufficient_funds,0,7,3,0,2.396986,327.66,0.0889,standard,kaggle:mlg-ulb/creditcardfraud
36ee1f0d-95f0-45f7-87e1-d606c4fca764,8206861d-36da-4644-b782-267a5a0ee843,180.0,card,GATEWAY_TIMEOUT,2026-06-14T19:06:58.570665+00:00,1,utilities,0,16,insufficient_funds,0,19,0,0,5.198497,3.57,4.1275,standard,kaggle:mlg-ulb/creditcardfraud
f4039ec8-7e67-4900-a794-dce854558bfe,ad27492a-ff76-4fd2-80b0-1f36f2e3d8ee,76.61,card,AUTH_DECLINED,2026-06-13T18:08:47.570688+00:00,0,insurance,0,193,gateway_timeout,0,18,1,0,4.351696,607.71,0.4808,standard,kaggle:mlg-ulb/creditcardfraud
1239d993-83fe-43b0-819f-a8813711a1c4,5fa2a652-ddfc-4b6a-93af-21a37d4e6ca0,69.95,upi,GATEWAY_TIMEOUT,2026-06-04T19:40:03.570712+00:00,0,ecommerce,0,89,auth_3ds_failure,0,19,2,0,4.261975,395.55,0.7266,standard,kaggle:mlg-ulb/creditcardfraud
1da4a1f6-97c3-45f8-92d7-f27944a34b4b,941e62ba-59cd-46de-977e-908c6e1a6f9d,1.0,card,AUTH_DECLINED,2026-07-25T08:29:08.570736+00:00,0,ecommerce,1,39,insufficient_funds,0,8,3,0,0.693147,191.49,0.0184,standard,kaggle:mlg-ulb/creditcardfraud
907ab8ad-422e-415c-bb92-c911a9e357ab,4bf7c160-7d04-487f-adc2-fda2b710e6f4,19.72,card,AUTH_DECLINED,2026-08-29T12:34:43.570758+00:00,2,retail,0,38,insufficient_funds,0,12,4,0,3.031099,400.14,0.2971,standard,kaggle:mlg-ulb/creditcardfraud
b2fb9fd0-43de-4729-85fb-44273479c53b,7b796854-45af-482e-a033-86573e9da916,15.0,upi,INSUFFICIENT_FUNDS,2026-06-15T04:19:59.570781+00:00,0,utilities,0,66,insufficient_funds,0,4,2,0,2.772589,541.55,0.1645,standard,kaggle:mlg-ulb/creditcardfraud
cf76b5f0-a316-4ed6-a05d-8bbed1ec4111,aa445e1f-ca4f-4141-9b3c-73ca482a77e5,24.99,card,3DS_FAILED,2026-08-26T03:36:42.570804+00:00,0,ecommerce,0,98,gateway_timeout,0,3,4,0,3.257712,329.99,0.3414,standard,kaggle:mlg-ulb/creditcardfraud
8630fb74-e75a-4fee-807c-dc9b9422ef71,5b0c99b2-20c1-4888-ac83-690ffbae9949,277.24,upi,3DS_FAILED,2026-07-20T16:25:11.570827+00:00,1,food,0,78,auth_3ds_failure,0,16,2,0,5.628484,215.8,2.8695,standard,kaggle:mlg-ulb/creditcardfraud
10ff8e76-90bc-4a96-8012-ca1947aba350,cd06be94-d3c2-4f65-badb-8b64200c8604,1.0,upi,LOW_BALANCE,2026-07-13T22:14:40.570852+00:00,1,travel,0,3,insufficient_funds,0,22,6,1,0.693147,2.69,0.0191,standard,kaggle:mlg-ulb/creditcardfraud
a3f2a819-3133-4da7-b8cb-8b5a5039008f,49edddce-2bbf-42f8-8d22-b3e61a775630,83.3,upi,3DS_FAILED,2026-08-05T20:52:05.570875+00:00,0,food,0,154,gateway_timeout,0,20,5,1,4.434382,87.28,1.2148,standard,kaggle:mlg-ulb/creditcardfraud
c294eea3-5017-4bdf-932a-145dec96c46b,6b68a400-7dab-4978-b5d7-57ec3caf1fb1,33.88,card,3DS_FAILED,2026-07-04T21:07:52.570898+00:00,0,travel,0,115,insufficient_funds,0,21,0,0,3.551914,346.82,0.7786,standard,kaggle:mlg-ulb/creditcardfraud
1e735041-cb24-420b-ab2c-38eededdbfe4,2cc0fe41-4829-44db-acca-eab9eafc393c,11.99,card,3DS_FAILED,2026-06-23T07:43:48.570922+00:00,2,ecommerce,0,11,insufficient_funds,0,7,6,1,2.56418,448.16,0.2161,standard,kaggle:mlg-ulb/creditcardfraud
ee883299-d4b4-4cfc-bd96-86ba39d974a3,70650634-2246-4f79-8838-c312e560e5f6,2.99,upi,GATEWAY_TIMEOUT,2026-07-26T19:32:59.570945+00:00,0,food,1,111,insufficient_funds,0,19,3,0,1.383791,168.95,0.0326,standard,kaggle:mlg-ulb/creditcardfraud
345e7b71-1be0-422c-8d99-e68d50a9d1e3,6aa93c59-5a9e-434c-a1ee-01f5bd82213a,9.99,wallet,GATEWAY_TIMEOUT,2026-08-17T05:29:11.570969+00:00,0,utilities,0,114,insufficient_funds,0,5,3,0,2.396986,605.4,0.0774,standard,kaggle:mlg-ulb/creditcardfraud
e1ac66d9-845f-497f-899b-b2ab82065b16,9d17cd9a-a16f-420c-817f-587c0256a082,47.0,upi,GATEWAY_TIMEOUT,2026-08-01T05:09:59.570994+00:00,1,food,0,52,auth_3ds_failure,0,5,6,1,3.871201,236.88,0.3812,standard,kaggle:mlg-ulb/creditcardfraud
