action_encoded,discount_pct,confidence,retry_count_so_far,amount_log,is_escalation,hour_of_day,is_weekend,channel_encoded,is_anomaly
1,5.0,0.79,3,11.193081,0,19,0,0,0
2,0.0,0.85,1,7.597843,0,18,0,1,0
1,5.0,0.82,2,11.04369,0,21,0,1,0
1,5.0,0.7,6,10.712169,0,11,0,2,0
1,5.0,0.76,4,12.741872,0,17,0,2,0
2,0.0,0.88,0,10.376697,0,17,0,1,0
1,5.0,0.73,5,10.123401,0,15,0,3,0
2,0.0,0.82,2,12.152478,0,9,0,3,0
2,0.0,0.88,0,10.753407,0,4,0,2,0
2,0.0,0.88,0,8.510539,0,8,0,0,0
1,5.0,0.76,4,13.015731,0,13,1,2,0
1,5.0,0.7,6,13.764199,0,10,0,2,0
1,5.0,0.82,2,12.517743,0,12,1,1,0
2,0.0,0.85,1,9.858261,0,14,0,1,0
1,5.0,0.82,2,9.93525,0,12,0,3,0
2,0.0,0.88,0,11.607984,0,18,0,2,0
3,0.0,0.88,0,11.289262,1,0,0,0,0
2,0.0,0.85,1,8.084177,0,8,0,0,0
2,0.0,0.88,0,10.222427,0,18,1,1,0
2,0.0,0.85,1,8.810507,0,16,1,0,0
2,0.0,0.85,1,9.08047,0,12,0,0,0
2,0.0,0.88,0,8.994824,0,18,0,1,0
3,0.0,0.88,0,13.049172,1,1,0,1,0
1,5.0,0.76,4,12.025706,0,15,1,1,0
1,5.0,0.79,3,6.865516,0,14,0,0,0
1,5.0,0.67,7,13.053243,0,12,1,2,0
1,5.0,0.82,2,9.316054,0,10,1,0,0
1,5.0,0.79,3,10.530289,0,0,1,1,0
1,5.0,0.7,6,11.118498,0,11,0,0,0
1,5.0,0.79,3,11.052788,0,12,0,0,0
2,0.0,0.88,0,8.472522,0,12,0,0,0
1,5.0,0.73,5,10.265758,0,16,1,0,0
1,5.0,0.79,3,12.94064,0,11,0,1,0
0,0.0,0.85,1,12.031419,0,8,0,1,0
3,0.0,0.88,0,12.391308,1,9,0,1,0
2,0.0,0.85,1,11.26779,0,13,0,2,0
3,0.0,0.88,0,12.410911,1,23,0,1,0
2,0.0,0.88,0,8.024944,0,11,0,3,0
1,5.0,0.65,11,11.184309,0,11,0,0,0
1,5.0,0.82,2,5.888684,0,22,0,3,0
1,5.0,0.82,2,12.4093,0,11,1,1,0
1,5.0,0.73,5,12.771533,0,14,0,1,0
0,0.0,0.85,1,10.617036,0,18,0,2,0
1,5.0,0.7,6,12.350597,0,16,0,1,0
1,5.0,0.65,9,11.001514,0,19,0,0,0
2,0.0,0.85,1,9.064416,0,10,1,0,0
1,5.0,0.79,3,9.30617,0,18,0,0,0
2,0.0,0.85,1,5.640807,0,11,0,0,0
2,0.0,0.88,0,11.273387,0,15,0,1,0
2,0.0,0.85,1,9.085304,0,11,0,0,0
2,0.0,0.85,1,8.964564,0,17,0,0,0
1,5.0,0.79,3,9.110559,0,17,1,2,0
1,5.0,0.82,2,12.988306,0,0,0,2,0
1,5.0,0.79,3,8.329892,0,16,1,0,0
3,0.0,0.88,0,12.955958,1,4,0,1,0
3,0.0,0.85,1,11.490723,1,20,0,1,0
0,0.0,0.85,1,10.814335,0,0,1,1,0
1,5.0,0.79,3,10.225246,0,8,1,2,0
0,0.0,0.85,1,9.356547,0,15,0,3,0
2,0.0,0.88,0,9.365235,0,14,0,0,0
0,0.0,0.85,1,11.282039,0,0,1,0,0
3,0.0,0.88,0,11.991866,1,23,0,0,0
3,0.0,0.88,0,12.264267,1,0,1,1,0
1,5.0,0.76,4,11.938034,0,15,0,0,0
0,0.0,0.85,1,11.499339,0,20,0,1,0
1,5.0,0.79,3,9.737219,0,22,0,2,0
1,5.0,0.82,2,10.951167,0,18,0,1,0
2,0.0,0.85,1,8.688459,0,12,0,0,0
1,5.0,0.73,5,9.948007,0,11,1,0,0
1,5.0,0.65,10,9.620197,0,16,0,2,0
0,71.2,0.2385,12,10.354275,0,11,0,0,1
2,0.0,0.88,0,8.81068,0,12,0,0,0
0,0.0,0.85,1,10.710784,0,17,1,1,0
1,5.0,0.79,3,12.64956,0,11,1,1,0
1,5.0,0.79,3,11.45948,0,20,0,1,0
0,0.0,0.85,1,9.353239,0,21,1,0,0
1,5.0,0.79,3,13.581252,0,13,0,2,0
1,5.0,0.82,2,11.628184,0,15,1,1,0
1,5.0,0.82,2,12.819792,0,0,1,2,0
1,5.0,0.73,5,12.915041,0,22,0,1,0
1,5.0,0.82,2,9.165581,0,15,0,0,0
1,5.0,0.65,9,12.764585,0,14,0,1,0
3,0.0,0.88,0,13.232473,1,13,1,1,0
3,0.0,0.85,1,11.340819,1,12,0,0,0
1,5.0,0.79,3,11.305512,0,20,0,1,0
1,5.0,0.82,2,11.764772,0,12,1,1,0
2,0.0,0.88,0,10.611488,0,12,0,1,0
1,5.0,0.7,6,10.802336,0,10,0,1,0
1,5.0,0.76,4,11.861287,0,16,0,1,0
1,5.0,0.73,5,13.126798,0,14,0,2,0
2,0.0,0.88,0,10.80763,0,15,0,1,0
3,0.0,0.85,1,13.63716,1,21,0,2,0
1,5.0,0.76,4,12.905321,0,12,0,1,0
2,0.0,0.85,1,7.813296,0,16,1,1,0
3,0.0,0.85,1,12.313052,1,7,0,1,0
2,0.0,0.85,1,10.235815,0,12,1,1,0
2,0.0,0.85,1,11.900213,0,9,0,2,0
1,5.0,0.82,2,9.446695,0,21,1,0,0
1,5.0,0.82,2,9.619236,0,20,0,1,0
0,0.0,0.85,1,13.388627,0,15,0,2,0
0,0.0,0.85,1,10.092441,0,13,1,0,0
2,0.0,0.85,1,9.612737,0,11,1,2,0
2,0.0,0.85,1,8.604191,0,10,0,0,0
1,5.0,0.82,2,13.489958,0,11,0,2,0
1,5.0,0.82,2,11.239156,0,20,0,1,0
2,0.0,0.85,1,8.258948,0,13,0,0,0
1,5.0,0.82,2,11.772379,0,11,0,1,0
0,0.0,0.85,1,11.280226,0,11,1,1,0
0,0.0,0.85,1,13.179293,0,23,0,1,0
0,0.0,0.85,1,13.465173,0,12,0,2,0
1,53.1,0.185,2,3.772531,0,16,1,2,1
2,0.0,0.85,1,11.25677,0,15,0,1,0
1,5.0,0.82,2,8.448981,0,15,0,0,0
1,5.0,0.82,2,8.641474,0,17,0,0,0
1,5.0,0.79,3,8.906034,0,10,0,2,0
0,0.0,0.85,1,10.615777,0,18,1,0,0
2,0.0,0.85,1,10.974752,0,2,1,1,0
2,0.0,0.85,1,11.545038,0,12,1,2,0
2,0.0,0.88,0,11.20567,0,14,0,1,0
2,0.0,0.88,0,12.554266,0,14,0,1,0
2,0.0,0.88,0,7.401347,0,17,1,0,0
0,0.0,0.85,1,6.747434,0,17,0,0,0
0,0.0,0.85,1,8.028996,0,19,0,3,0
1,5.0,0.65,9,9.837553,0,22,1,3,0
3,0.0,0.85,1,13.368324,1,22,1,1,0
1,5.0,0.7,6,9.293669,0,13,1,3,0
3,0.0,0.88,0,12.33478,1,0,0,2,0
1,5.0,0.7,6,12.924274,0,17,0,1,0
2,0.0,0.88,0,10.619986,0,10,0,2,0
1,5.0,0.7,6,11.948888,0,12,1,1,0
1,5.0,0.79,3,8.284108,0,11,0,3,0
2,0.0,0.85,1,11.324436,0,18,0,2,0
0,0.0,0.85,1,11.800419,0,18,1,1,0
0,0.0,0.85,1,11.050789,0,1,1,0,0
0,0.0,0.85,1,11.109501,0,22,0,0,0
2,0.0,0.88,0,8.22089,0,11,0,0,0
0,0.0,0.85,1,12.942568,0,16,0,1,0
1,5.0,0.79,3,11.965742,0,20,0,1,0
1,5.0,0.73,5,9.73302,0,12,1,0,0
0,0.0,0.85,1,11.50189,0,14,0,1,0
2,0.0,0.85,1,9.614656,0,12,1,1,0
1,42.3,0.1706,1,14.129883,0,18,1,1,1
1,5.0,0.79,3,8.295254,0,20,1,1,0
1,5.0,0.73,5,10.244186,0,0,1,3,0
3,0.0,0.88,0,13.02745,1,22,1,2,0
3,0.0,0.85,1,12.849978,1,23,0,1,0
2,0.0,0.85,1,12.136767,0,9,0,2,0
2,0.0,0.85,1,7.626088,0,14,0,0,0
1,5.0,0.65,10,12.563902,0,12,0,2,0
2,0.0,0.88,0,9.472011,0,16,1,0,0
2,0.0,0.88,0,11.294618,0,16,0,1,0
1,5.0,0.65,10,9.787987,0,2,1,3,0
2,0.0,0.88,0,8.724885,0,17,0,0,0
3,0.0,0.88,0,12.972564,1,12,0,1,0
1,5.0,0.76,4,11.087702,0,16,1,0,0
3,0.0,0.85,1,13.32865,1,4,0,1,0
2,0.0,0.88,0,8.528244,0,16,0,0,0
3,0.0,0.85,1,13.162904,1,2,1,1,0
1,5.0,0.82,2,9.983088,0,21,0,1,0
0,0.0,0.85,1,8.011083,0,13,0,1,0
2,0.0,0.85,1,9.114882,0,13,0,0,0
3,0.0,0.88,0,12.888723,1,11,1,1,0
1,5.0,0.65,11,13.094822,0,12,0,2,0
1,5.0,0.7,6,11.398312,0,1,0,0,0
1,5.0,0.73,5,12.036972,0,13,0,2,0
0,0.0,0.85,1,12.910011,0,23,0,1,0
2,0.0,0.85,1,9.434752,0,18,0,0,0
2,0.0,0.85,1,7.420555,0,16,0,3,0
2,0.0,0.88,0,11.034473,0,12,0,1,0
1,5.0,0.79,3,10.644259,0,14,0,2,0
0,0.0,0.85,1,13.84299,0,17,1,2,0
2,0.0,0.85,1,9.623182,0,14,0,1,0
1,5.0,0.7,6,10.688392,0,14,0,0,0
3,0.0,0.88,0,10.828815,1,23,0,1,0
0,0.0,0.85,1,13.610451,0,19,1,2,0
2,0.0,0.88,0,9.238943,0,15,0,0,0
1,5.0,0.7,6,9.927272,0,12,0,3,0
2,0.0,0.88,0,12.095667,0,18,0,2,0
2,0.0,0.85,1,8.746284,0,10,0,0,0
1,5.0,0.79,3,13.474747,0,20,0,2,0
1,5.0,0.73,5,9.646007,0,19,1,0,0
1,5.0,0.7,6,13.080995,0,12,0,1,0
3,0.0,0.85,1,12.56792,1,23,0,1,0
0,56.8,0.1237,4,9.268728,0,0,0,3,1
1,5.0,0.7,6,13.643759,0,12,0,2,0
2,0.0,0.88,0,7.163428,0,13,0,0,0
1,5.0,0.7,6,13.899042,0,8,0,2,0
1,5.0,0.82,2,9.316231,0,19,0,0,0
1,5.0,0.76,4,12.944192,0,14,0,1,0
1,5.0,0.73,5,12.134887,0,15,0,2,0
3,0.0,0.88,0,13.221678,1,12,1,1,0
1,5.0,0.79,3,11.171868,0,17,1,1,0
1,5.0,0.73,5,12.359304,0,1,0,1,0
3,0.0,0.85,1,10.05334,1,1,0,3,0
1,5.0,0.82,2,11.299495,0,18,1,0,0
2,0.0,0.85,1,7.410758,0,10,0,3,0
1,5.0,0.79,3,10.823169,0,18,0,1,0
2,0.0,0.88,0,8.844873,0,12,0,0,0
1,5.0,0.79,3,9.729885,0,2,0,0,0
2,0.0,0.88,0,8.310226,0,11,0,0,0
3,0.0,0.85,1,11.495253,1,13,0,2,0
3,0.0,0.85,1,11.338686,1,2,0,1,0
2,0.0,0.88,0,10.250614,0,0,0,1,0
1,5.0,0.79,3,11.870161,0,22,0,1,0
3,0.0,0.85,1,12.768409,1,0,0,1,0
1,5.0,0.67,7,12.169938,0,19,0,2,0
2,0.0,0.88,0,11.360121,0,6,0,2,0
2,0.0,0.88,0,9.749364,0,12,0,1,0
2,0.0,0.88,0,11.083241,0,11,1,2,0
3,0.0,0.88,0,13.846759,1,11,0,2,0
0,0.0,0.85,1,11.549409,0,18,0,1,0
1,5.0,0.65,12,12.385353,0,13,0,2,0
1,5.0,0.82,2,10.961925,0,12,0,2,0
1,44.4,0.1503,9,3.561046,0,17,1,1,1
1,5.0,0.82,2,10.99042,0,21,1,2,0
2,0.0,0.88,0,8.560065,0,10,1,0,0
2,0.0,0.85,1,6.806276,0,16,0,1,0
1,5.0,0.82,2,10.478026,0,14,1,0,0
2,0.0,0.85,1,8.295047,0,10,0,0,0
0,0.0,0.85,1,7.511328,0,14,0,1,0
2,0.0,0.88,0,10.471454,0,10,1,1,0
2,0.0,0.88,0,10.342475,0,13,1,1,0
1,5.0,0.82,2,12.211345,0,13,0,1,0
2,0.0,0.85,1,10.149513,0,15,1,1,0
2,0.0,0.85,1,10.990789,0,11,0,1,0
3,0.0,0.85,1,9.295019,1,0,1,0,0
1,5.0,0.79,3,9.794906,0,20,0,0,0
1,5.0,0.76,4,12.355199,0,14,0,2,0
2,0.0,0.85,1,8.236815,0,12,1,0,0
0,0.0,0.85,1,11.129072,0,20,1,1,0
1,5.0,0.82,2,11.580311,0,20,1,1,0
1,5.0,0.82,2,9.664937,0,16,1,0,0
3,0.0,0.88,0,12.759781,1,22,1,2,0
1,5.0,0.7,6,11.245995,0,12,0,0,0
3,0.0,0.88,0,10.680834,1,20,1,0,0
2,0.0,0.85,1,9.166406,0,11,0,0,0
1,5.0,0.7,6,13.508558,0,13,0,2,0
2,0.0,0.85,1,9.122062,0,10,1,0,0
3,0.0,0.85,1,11.965039,1,22,0,0,0
1,5.0,0.82,2,11.893137,0,18,0,1,0
1,5.0,0.82,2,12.518725,0,12,1,1,0
1,5.0,0.76,4,11.633318,0,11,0,1,0
3,0.0,0.85,1,11.770105,1,23,0,2,0
1,5.0,0.79,3,13.820618,0,13,0,2,0
2,0.0,0.88,0,10.644643,0,12,1,2,0
1,5.0,0.7,6,11.105434,0,14,0,0,0
1,5.0,0.79,3,12.469196,0,12,0,1,0
1,5.0,0.7,6,12.882481,0,11,1,1,0
1,5.0,0.7,6,10.672401,0,9,0,2,0
3,0.0,0.85,1,10.570528,1,18,0,1,0
3,0.0,0.88,0,13.128597,1,5,0,2,0
1,5.0,0.7,6,12.908022,0,8,1,1,0
2,0.0,0.85,1,9.695437,0,15,0,2,0
3,0.0,0.85,1,13.300439,1,19,0,2,0
1,5.0,0.76,4,9.699216,0,0,0,2,0
2,0.0,0.88,0,8.654437,0,18,0,0,0
2,0.0,0.85,1,10.771107,0,15,1,2,0
2,0.0,0.88,0,10.333043,0,17,0,1,0
1,5.0,0.76,4,12.220153,0,11,0,2,0
2,0.0,0.85,1,10.218052,0,11,0,1,0
1,5.0,0.7,6,12.765199,0,14,0,1,0
2,0.0,0.85,1,8.443482,0,10,1,3,0
1,5.0,0.79,3,12.069429,0,16,0,1,0
2,0.0,0.85,1,7.364028,0,18,0,0,0
1,75.3,0.1778,1,8.97147,0,2,0,0,1
1,5.0,0.82,2,11.98249,0,19,0,1,0
1,5.0,0.82,2,11.488432,0,10,0,2,0
2,0.0,0.88,0,11.828997,0,18,0,0,0
2,0.0,0.85,1,11.726204,0,13,0,2,0
1,5.0,0.82,2,12.36951,0,11,1,1,0
1,5.0,0.82,2,8.788302,0,22,0,3,0
2,0.0,0.88,0,10.629072,0,13,0,1,0
2,0.0,0.85,1,7.151423,0,13,0,3,0
1,5.0,0.76,4,10.4973,0,19,0,0,0
1,5.0,0.79,3,11.274161,0,23,0,1,0
1,50.5,0.1113,0,13.675701,0,19,0,0,1
1,5.0,0.76,4,9.903191,0,16,0,0,0
0,0.0,0.85,1,9.196944,0,21,0,0,0
1,5.0,0.7,6,11.291021,0,8,0,0,0
3,0.0,0.88,0,12.308875,1,4,1,1,0
0,0.0,0.85,1,12.940614,0,20,0,1,0
3,0.0,0.85,1,11.083127,1,2,0,1,0
2,0.0,0.88,0,8.979953,0,18,0,0,0
1,5.0,0.79,3,11.811843,0,17,0,0,0
1,5.0,0.82,2,8.540572,0,18,0,0,0
2,0.0,0.85,1,11.743681,0,8,0,2,0
1,5.0,0.82,2,9.011016,0,8,1,1,0
2,0.0,0.85,1,8.510761,0,16,0,1,0
1,5.0,0.79,3,8.067444,0,20,0,0,0
3,0.0,0.85,1,11.900978,1,22,0,1,0
2,0.0,0.85,1,8.924531,0,16,0,3,0
1,5.0,0.73,5,11.518364,0,16,0,0,0
2,0.0,0.88,0,11.574293,0,18,0,2,0
0,0.0,0.85,1,10.423054,0,14,0,0,0
0,0.0,0.85,1,12.540086,0,22,0,1,0
3,0.0,0.88,0,12.336451,1,2,1,1,0
1,5.0,0.7,6,10.039276,0,8,1,0,0
1,5.0,0.82,2,13.657177,0,13,0,2,0
1,5.0,0.79,3,8.708996,0,9,1,1,0
2,0.0,0.88,0,9.168692,0,11,0,0,0
1,5.0,0.79,3,11.632493,0,19,0,1,0
2,0.0,0.85,1,10.117786,0,11,1,1,0
2,0.0,0.85,1,6.973702,0,1,0,2,0
1,5.0,0.65,8,13.090291,0,9,0,1,0
2,0.0,0.88,0,10.414122,0,18,0,1,0
0,0.0,0.85,1,10.902014,0,22,1,1,0
0,0.0,0.85,1,11.55266,0,10,0,1,0
1,5.0,0.7,6,9.818936,0,16,0,2,0
1,5.0,0.65,12,8.684499,0,0,0,1,0
0,0.0,0.85,1,9.440211,0,10,0,1,0
3,0.0,0.85,1,12.968587,1,6,0,1,0
2,0.0,0.85,1,8.787413,0,12,0,0,0
1,5.0,0.79,3,12.037379,0,14,0,1,0
1,5.0,0.79,3,10.591321,0,20,0,1,0
1,5.0,0.82,2,12.747361,0,16,0,2,0
2,0.0,0.88,0,8.61887,0,12,0,0,0
1,5.0,0.65,12,10.915922,0,11,0,0,0
2,0.0,0.85,1,11.908864,0,14,1,2,0
0,50.8,0.2444,1,3.203559,0,13,0,1,1
1,5.0,0.76,4,11.776597,0,0,0,1,0
1,5.0,0.79,3,11.7929,0,15,0,1,0
1,5.0,0.79,3,12.485515,0,22,0,2,0
1,5.0,0.82,2,9.858553,0,18,0,1,0
1,5.0,0.73,5,8.242948,0,19,0,3,0
2,0.0,0.85,1,11.846529,0,3,0,2,0
2,0.0,0.85,1,7.896348,0,16,0,0,0
2,0.0,0.85,1,11.058116,0,11,1,1,0
1,5.0,0.82,2,8.480901,0,12,0,3,0
3,0.0,0.85,1,11.043193,1,2,0,0,0
1,5.0,0.73,5,13.576925,0,20,0,2,0
1,5.0,0.82,2,10.747314,0,20,0,0,0
2,0.0,0.85,1,9.857138,0,13,1,1,0
1,5.0,0.7,6,13.032761,0,23,0,2,0
1,5.0,0.7,6,12.915179,0,13,1,1,0
1,5.0,0.73,5,11.254687,0,12,0,1,0
1,5.0,0.82,2,9.834246,0,3,0,0,0
2,0.0,0.88,0,9.100909,0,11,0,0,0
1,5.0,0.76,4,10.617203,0,13,0,2,0
1,5.0,0.82,2,10.820487,0,16,0,1,0
2,0.0,0.88,0,7.565855,0,20,0,0,0
1,5.0,0.82,2,8.75152,0,15,1,1,0
1,5.0,0.79,3,9.158458,0,11,1,0,0
1,5.0,0.79,3,13.449628,0,16,0,2,0
1,5.0,0.82,2,12.005183,0,20,0,1,0
3,0.0,0.85,1,12.152895,1,11,0,1,0
1,5.0,0.82,2,12.123351,0,18,1,1,0
1,5.0,0.82,2,9.345237,0,18,0,0,0
0,0.0,0.85,1,9.750475,0,20,0,1,0
3,0.0,0.85,1,10.130613,1,2,0,2,0
1,5.0,0.82,2,12.388677,0,20,0,1,0
1,5.0,0.76,4,11.017089,0,13,1,0,0
1,5.0,0.79,3,11.521654,0,18,0,1,0
3,0.0,0.88,0,9.97388,1,23,0,3,0
1,5.0,0.7,6,10.94384,0,13,0,0,0
3,0.0,0.85,1,13.284472,1,0,0,2,0
1,5.0,0.7,6,9.646037,0,19,1,3,0
1,5.0,0.73,5,13.932176,0,0,0,2,0
2,0.0,0.85,1,8.323837,0,12,0,0,0
2,0.0,0.88,0,6.259084,0,11,0,0,0
1,5.0,0.73,5,10.099313,0,8,0,3,0
2,0.0,0.85,1,7.572704,0,2,0,0,0
1,58.5,0.2122,1,12.947111,0,2,0,2,1
2,0.0,0.85,1,8.02853,0,11,0,0,0
2,0.0,0.88,0,10.675867,0,15,0,1,0
2,0.0,0.85,1,11.401366,0,12,0,2,0
1,5.0,0.65,10,10.111906,0,12,0,0,0
2,0.0,0.88,0,9.048547,0,12,0,0,0
0,56.6,0.178,1,15.650963,0,11,0,1,1
2,0.0,0.88,0,9.947068,0,10,1,1,0
2,0.0,0.88,0,8.522201,0,19,1,0,0
2,0.0,0.88,0,10.368589,0,9,0,1,0
2,0.0,0.85,1,9.940523,0,17,1,1,0
1,5.0,0.82,2,12.976705,0,13,0,1,0
2,0.0,0.88,0,10.370603,0,16,0,2,0
1,5.0,0.82,2,11.856679,0,17,0,0,0
1,5.0,0.79,3,7.756679,0,20,0,3,0
2,0.0,0.85,1,10.880327,0,11,0,1,0
2,0.0,0.85,1,11.081861,0,11,0,1,0
1,5.0,0.82,2,8.706245,0,9,0,0,0
3,0.0,0.85,1,8.614676,1,17,0,3,0
2,0.0,0.85,1,8.545477,0,12,1,3,0
2,0.0,0.85,1,9.185783,0,12,0,0,0
0,0.0,0.85,1,10.466629,0,10,0,0,0
1,5.0,0.7,6,13.261986,0,15,1,2,0
1,5.0,0.82,2,11.785924,0,11,1,1,0
1,5.0,0.79,3,11.892539,0,15,1,1,0
1,5.0,0.82,2,13.633096,0,11,0,2,0
1,5.0,0.82,2,11.443136,0,19,1,1,0
3,0.0,0.85,1,10.844861,1,1,0,0,0
3,0.0,0.85,1,11.855324,1,18,0,2,0
2,0.0,0.88,0,11.358913,0,10,0,2,0
0,0.0,0.85,1,8.940776,0,18,1,2,0
0,0.0,0.85,1,11.769719,0,17,0,1,0
0,0.0,0.85,1,12.053299,0,1,0,1,0
3,0.0,0.88,0,12.735726,1,1,0,1,0
0,0.0,0.85,1,11.147354,0,17,1,1,0
1,5.0,0.82,2,11.321972,0,13,0,1,0
1,5.0,0.82,2,8.824381,0,0,0,0,0
2,0.0,0.85,1,8.694901,0,17,0,1,0
1,5.0,0.82,2,12.257527,0,12,0,1,0
2,0.0,0.85,1,8.29427,0,12,0,2,0
0,0.0,0.85,1,11.459645,0,13,1,0,0
2,0.0,0.88,0,9.562011,0,10,0,0,0
3,0.0,0.85,1,12.444376,1,23,0,0,0
2,0.0,0.88,0,9.153442,0,12,0,0,0
0,0.0,0.85,1,11.554931,0,15,0,1,0
1,5.0,0.76,4,12.909562,0,13,0,1,0
2,0.0,0.85,1,11.392207,0,15,1,2,0
1,5.0,0.73,5,11.361276,0,14,1,0,0
1,5.0,0.76,4,13.670085,0,20,0,2,0
0,0.0,0.85,1,9.077433,0,14,0,0,0
1,5.0,0.82,2,9.604496,0,21,0,3,0
0,0.0,0.88,0,11.245657,0,19,1,1,0
1,5.0,0.82,2,13.913574,0,12,1,2,0
0,0.0,0.85,1,12.598668,0,12,1,1,0
2,0.0,0.85,1,8.37586,0,15,1,0,0
2,0.0,0.88,0,8.479149,0,10,1,0,0
1,5.0,0.82,2,10.445258,0,16,0,1,0
1,5.0,0.65,10,10.134407,0,12,1,0,0
1,5.0,0.79,3,12.096569,0,15,0,1,0
1,5.0,0.82,2,9.207219,0,12,1,3,0
0,0.0,0.85,1,12.556904,0,12,0,2,0
1,5.0,0.79,3,11.513474,0,19,0,1,0
3,0.0,0.88,0,7.883657,1,23,0,1,0
1,5.0,0.76,4,13.13056,0,16,0,2,0
3,0.0,0.88,0,12.91045,1,2,0,1,0
2,0.0,0.85,1,9.099828,0,8,0,0,0
2,0.0,0.85,1,7.100992,0,17,0,0,0
1,5.0,0.79,3,12.678414,0,11,0,1,0
0,0.0,0.85,1,9.260801,0,21,0,0,0
0,0.0,0.85,1,11.264108,0,19,0,0,0
2,0.0,0.88,0,8.969508,0,11,1,0,0
1,5.0,0.82,2,13.292509,0,15,0,1,0
1,5.0,0.79,3,10.964306,0,16,0,2,0
2,0.0,0.88,0,10.438815,0,16,0,2,0
3,0.0,0.85,1,10.843478,1,17,0,1,0
1,5.0,0.7,6,10.624245,0,22,0,0,0
2,0.0,0.88,0,13.467833,0,20,0,1,0
1,5.0,0.76,4,10.836801,0,12,0,1,0
0,0.0,0.85,1,13.11431,0,15,0,1,0
1,5.0,0.82,2,12.166513,0,16,0,2,0
2,0.0,0.85,1,11.112218,0,12,0,2,0
2,0.0,0.88,0,10.793772,0,10,0,1,0
3,0.0,0.85,1,12.932065,1,23,0,1,0
1,50.7,0.2474,5,13.383792,0,2,0,2,1
2,0.0,0.88,0,9.39525,0,15,1,0,0
1,5.0,0.82,2,8.35025,0,15,1,2,0
2,0.0,0.88,0,8.786492,0,9,1,0,0
1,5.0,0.82,2,12.671244,0,10,0,1,0
2,0.0,0.88,0,8.37922,0,9,0,0,0
1,5.0,0.73,5,10.139018,0,17,1,0,0
1,5.0,0.7,6,13.616963,0,0,0,1,0
1,5.0,0.79,3,9.688111,0,10,0,3,0
0,0.0,0.85,1,11.429026,0,18,0,1,0
1,5.0,0.82,2,9.095473,0,22,1,0,0
2,0.0,0.88,0,7.866423,0,13,0,0,0
3,0.0,0.85,1,12.850785,1,15,0,1,0
2,0.0,0.85,1,7.521421,0,11,0,0,0
1,5.0,0.79,3,11.250773,0,21,0,1,0
0,0.0,0.85,1,9.173146,0,17,0,0,0
2,0.0,0.79,3,11.039062,0,14,0,0,0
2,0.0,0.88,0,6.751008,0,21,0,0,0
2,0.0,0.85,1,8.843725,0,14,0,0,0
2,0.0,0.88,0,11.381542,0,10,0,1,0
1,5.0,0.73,5,8.925676,0,17,0,0,0
1,5.0,0.82,2,9.776811,0,17,0,3,0
3,0.0,0.85,1,9.008011,1,23,0,0,0
1,5.0,0.79,3,10.063486,0,13,1,3,0
2,0.0,0.85,1,10.000638,0,10,0,1,0
1,5.0,0.7,6,10.949545,0,13,1,0,0
2,0.0,0.85,1,9.391638,0,18,0,0,0
1,5.0,0.82,2,9.806328,0,12,0,0,0
3,0.0,0.85,1,11.500101,1,23,0,2,0
1,5.0,0.82,2,9.00146,0,14,0,3,0
1,5.0,0.79,3,13.592599,0,22,0,2,0
3,0.0,0.88,0,12.219783,1,2,1,1,0
0,0.0,0.85,1,11.3416,0,21,0,1,0
2,0.0,0.85,1,10.707641,0,16,1,1,0
3,0.0,0.85,1,11.250888,1,1,0,2,0
3,0.0,0.85,1,9.049581,1,0,0,3,0
2,0.0,0.88,0,7.83712,0,18,0,3,0
2,0.0,0.85,1,10.476457,0,15,0,2,0
3,0.0,0.88,0,12.609774,1,15,0,1,0
3,0.0,0.88,0,11.327568,1,14,1,2,0
1,5.0,0.7,6,10.172485,0,9,0,0,0
2,0.0,0.88,0,9.516116,0,23,0,0,0
2,0.0,0.88,0,11.128683,0,16,0,1,0
2,0.0,0.85,1,7.725365,0,18,1,3,0
1,5.0,0.79,3,10.90281,0,20,0,1,0
3,0.0,0.85,1,11.694293,1,18,0,1,0
1,5.0,0.79,3,13.296236,0,2,0,2,0
2,0.0,0.85,1,9.683497,0,16,0,0,0
2,0.0,0.85,1,10.951538,0,16,0,2,0
2,0.0,0.76,4,9.243372,0,17,0,0,0
1,5.0,0.76,4,11.591297,0,19,0,0,0
2,0.0,0.85,1,11.164941,0,16,0,2,0
0,55.4,0.2298,9,15.541935,0,13,0,1,1
2,0.0,0.88,0,9.120545,0,11,0,0,0
0,0.0,0.88,0,8.901688,0,20,0,3,0
1,5.0,0.67,7,10.971742,0,10,0,0,0
1,5.0,0.82,2,12.103569,0,10,1,2,0
3,0.0,0.85,1,12.465353,1,22,0,1,0
0,0.0,0.85,1,11.770088,0,20,1,1,0
1,5.0,0.73,5,12.515316,0,10,0,1,0
1,42.7,0.0697,1,7.70628,0,3,0,3,1
0,0.0,0.85,1,12.911817,0,14,0,1,0
3,0.0,0.85,1,12.495132,1,13,1,2,0
0,0.0,0.85,1,10.060454,0,16,0,2,0
0,0.0,0.85,1,7.362709,0,14,1,3,0
3,0.0,0.88,0,13.374398,1,22,0,1,0
3,0.0,0.88,0,13.58023,1,0,0,2,0
2,0.0,0.85,1,9.820299,0,17,0,1,0
1,5.0,0.73,5,10.308979,0,10,0,3,0
1,5.0,0.82,2,11.36883,0,13,0,1,0
1,5.0,0.79,3,11.126656,0,9,0,1,0
